Timestamp,Roll,Roll_PID,Pitch,Pitch_PID,Motor_FL,Motor_FR,Motor_RL,Motor_RR,ROLL_P,ROLL_I,ROLL_D
23:13.6,170,0,0.00-0.27,45.08,0.04,-5.97,678,587,690,599,
23:13.6,170,0,0.00-0.26,45.02,0.03,-5.86,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.8,0.03,-5.66,678,588,689,599,
23:13.6,170,0,0.00-0.27,45.19,0.03,-5.58,678,588,689,599,
23:13.6,170,0,0.00-0.27,45.54,0.03,-5.53,679,587,690,598,
23:13.6,170,0,0.00-0.27,45.37,0.03,-5.41,678,588,689,599,
23:13.6,170,0,0.00-0.27,45.15,0.03,-5.34,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.95,0.03,-5.34,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.81,0.03,-5.35,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.75,0.03,-5.39,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.71,0.03,-5.45,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.63,0.03,-5.4,678,588,689,599,
23:13.6,170,0,0.00-0.26,44.53,0.03,-5.32,678,589,688,599,
23:13.6,170,0,0.00-0.26,44.5,0.03,-5.28,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.54,0.03,-5.26,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.54,0.03,-5.28,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.54,0.03,-5.27,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.5,0.03,-5.24,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.56,0.03,-5.21,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.65,0.03,-5.3,678,589,688,599,
23:13.7,170,0,0.00-0.26,44.74,0.03,-5.35,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.78,0.03,-5.4,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.82,0.03,-5.4,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.84,0.03,-5.47,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.85,0.03,-5.56,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.9,0.03,-5.66,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.89,0.03,-5.77,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.87,0.03,-5.84,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.91,0.03,-5.85,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.96,0.03,-5.85,678,588,689,599,
23:13.7,170,0,0.00-0.26,45.02,0.03,-5.88,678,588,689,599,
23:13.7,170,0,0.00-0.26,45.03,0.03,-5.93,678,588,689,599,
23:13.7,170,0,0.00-0.26,44.96,0.04,-5.96,677,588,689,600,
23:13.7,170,0,0.00-0.26,44.92,0.04,-5.99,677,588,689,600,
23:13.8,170,0,0.00-0.26,44.91,0.04,-6.01,677,588,689,600,
23:13.8,170,0,0.00-0.26,44.87,0.03,-5.94,677,588,689,600,
23:13.8,170,0,0.00-0.26,44.86,0.03,-5.74,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.87,0.03,-5.61,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.8,0.03,-5.52,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.81,0.03,-5.5,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.81,0.03,-5.49,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.78,0.03,-5.46,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.78,0.03,-5.43,678,588,689,599,
23:13.8,170,0,0.00-0.26,44.75,0.03,-5.39,678,588,689,599,
23:13.8,170,0,0.00-0.26,42.12,0.03,-5.01,676,591,686,601,
23:13.8,160,0,0.00-0.26,42.12,0.03,-4.99,676,591,686,601,
23:13.8,160,0,0.00-0.26,42.14,0.03,-5,676,591,686,601,
23:13.8,160,0,0.00-0.26,42.13,0.03,-5.01,676,591,686,601,
23:13.8,160,0,0.00-0.26,42.09,0.03,-5.06,676,591,686,601,
23:13.8,160,0,0.00-0.26,42.02,0.03,-5.05,675,591,686,602,
23:13.8,160,0,0.00-0.26,41.99,0.03,-5.11,675,591,686,602,
23:13.8,160,0,0.00-0.26,41.98,0.03,-5.13,675,591,686,602,
23:13.8,160,0,0.00-0.26,41.92,0.03,-5.12,675,591,686,602,
23:13.8,160,0,0.00-0.26,41.89,0.03,-5.1,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.83,0.03,-5.08,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.77,0.03,-5.08,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.74,0.03,-5.06,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.73,0.03,-5.11,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.72,0.03,-5.15,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.73,0.03,-5.16,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.74,0.03,-5.11,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.7,0.03,-5.09,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.67,0.03,-5.14,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.65,0.03,-5.17,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.63,0.03,-5.25,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.64,0.03,-5.29,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.62,0.03,-5.36,675,592,685,602,
23:13.9,160,0,0.00-0.26,41.58,0.03,-5.43,675,591,686,602,
23:13.9,160,0,0.00-0.26,41.55,0.03,-5.5,675,591,686,602,
23:13.9,160,0,0.00-0.26,41.54,0.03,-5.53,675,591,686,602,
23:13.9,160,0,0.00-0.26,41.55,0.03,-5.56,674,591,686,603,
23:13.9,160,0,0.00-0.26,41.55,0.03,-5.57,674,591,686,603,
23:13.9,160,0,0.00-0.26,41.61,0.03,-5.56,675,591,686,602,
23:13.9,160,0,0.00-0.26,41.39,0.03,-5.4,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.39,0.03,-5.34,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.36,0.03,-5.37,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.35,0.03,-5.38,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.27,0.03,-5.45,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.19,0.03,-5.43,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.23,0.03,-5.42,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.27,0.03,-5.38,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.27,0.03,-5.34,674,592,685,603,
23:14.0,160,0,0.00-0.26,41.36,0.03,-5.27,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.4,0.03,-5.25,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.4,0.03,-5.24,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.42,0.03,-5.22,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.43,0.03,-5.22,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.44,0.03,-5.18,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.46,0.03,-5.07,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.49,0.03,-5.05,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.48,0.03,-5.01,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.49,0.03,-4.97,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.48,0.03,-4.92,675,592,685,602,
23:14.0,160,0,0.00-0.26,41.47,0.03,-4.86,675,592,685,602,
23:14.1,160,0,0.00-0.26,41.5,0.03,-4.8,675,592,685,602,
23:14.1,160,0,0.00-0.26,41.55,0.03,-4.77,675,592,685,602,
23:14.1,160,0,0.00-0.26,41.58,0.03,-4.78,675,592,685,602,
23:14.1,160,0,0.00-0.26,39.02,0.03,-4.48,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.03,0.03,-4.51,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.02,0.03,-4.55,673,595,682,604,
23:14.1,150,0,0.00-0.26,38.99,0.03,-4.61,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.02,0.03,-4.68,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.03,0.03,-4.75,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.04,0.03,-4.77,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.08,0.03,-4.77,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.11,0.03,-4.81,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.12,0.03,-4.85,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.12,0.03,-4.89,673,594,683,604,
23:14.1,150,0,0.00-0.26,39.1,0.03,-4.9,673,594,683,604,
23:14.1,150,0,0.00-0.26,39.06,0.03,-4.91,673,595,682,604,
23:14.1,150,0,0.00-0.26,39.02,0.03,-4.93,673,595,682,604,
23:14.1,150,0,0.00-0.26,38.94,0.03,-4.95,672,595,682,605,
23:14.1,150,0,0.00-0.26,38.92,0.03,-4.95,672,595,682,605,
23:14.1,150,0,0.00-0.26,38.92,0.03,-4.98,672,595,682,605,
23:14.2,150,0,0.00-0.26,38.85,0.03,-4.88,672,595,682,605,
23:14.2,150,0,0.00-0.26,38.86,0.03,-4.79,673,595,682,604,
23:14.2,150,0,0.00-0.26,39,0.03,-4.78,673,595,682,604,
23:14.2,150,0,0.00-0.26,39.04,0.03,-4.81,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.96,0.03,-4.78,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.9,0.03,-4.76,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.84,0.03,-4.74,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.8,0.03,-4.69,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.76,0.03,-4.67,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.76,0.03,-4.65,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.78,0.03,-4.62,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.79,0.03,-4.54,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.79,0.03,-4.54,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.83,0.03,-4.56,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.81,0.03,-4.57,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.82,0.03,-4.57,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.81,0.03,-4.57,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.85,0.03,-4.63,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.88,0.03,-4.66,673,595,682,604,
23:14.2,150,0,0.00-0.26,38.89,0.03,-4.74,673,595,682,604,
23:14.3,150,0,0.00-0.26,38.91,0.03,-4.76,673,595,682,604,
23:14.3,150,0,0.00-0.26,38.88,0.03,-4.81,673,595,682,604,
23:14.3,150,0,0.00-0.26,38.85,0.03,-4.88,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.85,0.03,-4.92,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.9,0.03,-4.96,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.87,0.03,-4.98,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.85,0.03,-4.99,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.86,0.03,-4.97,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.92,0.03,-4.98,672,595,682,605,
23:14.3,150,0,0.00-0.26,38.92,0.03,-4.86,673,595,682,604,
23:14.3,150,0,0.00-0.26,38.99,0.03,-4.83,673,595,682,604,
23:14.3,150,0,0.00-0.26,39.17,0.03,-4.87,673,594,683,604,
23:14.3,150,0,0.00-0.26,39.23,0.03,-4.91,673,594,683,604,
23:14.3,150,0,0.00-0.26,39.2,0.03,-4.89,673,594,683,604,
23:14.3,150,0,0.00-0.26,39.24,0.03,-4.86,673,594,683,604,
23:14.3,150,0,0.00-0.26,39.19,0.03,-4.83,673,594,683,604,
23:14.3,150,0,0.00-0.26,39.18,0.03,-4.8,673,595,682,604,
23:14.3,150,0,0.00-0.26,36.57,0.03,-4.51,671,597,680,606,
23:14.3,140,0,0.00-0.26,36.55,0.03,-4.51,671,597,680,606,
23:14.3,140,0,0.00-0.26,36.52,0.03,-4.53,670,597,680,607,
23:14.4,140,0,0.00-0.26,36.49,0.03,-4.55,670,597,680,607,
23:14.4,140,0,0.00-0.26,36.48,0.03,-4.54,670,597,680,607,
23:14.4,140,0,0.00-0.26,36.46,0.03,-4.55,670,597,680,607,
23:14.4,140,0,0.00-0.26,36.5,0.03,-4.55,670,597,680,607,
23:14.4,140,0,0.00-0.26,36.53,0.03,-4.5,671,597,680,606,
23:14.4,140,0,0.00-0.26,36.59,0.03,-4.46,671,597,680,606,
23:14.4,140,0,0.00-0.26,36.66,0.03,-4.35,671,597,680,606,
23:14.4,140,0,0.00-0.26,36.69,0.03,-4.31,671,597,680,606,
23:14.4,140,0,0.00-0.26,36.65,0.03,-4.3,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.61,0.03,-4.31,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.52,0.03,-4.34,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.47,0.03,-4.33,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.46,0.03,-4.33,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.49,0.03,-4.3,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.5,0.03,-4.24,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.52,0.03,-4.19,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.52,0.03,-4.19,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.5,0.03,-4.21,671,598,679,606,
23:14.4,140,0,0.00-0.26,36.5,0.03,-4.22,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.49,0.03,-4.25,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.43,0.03,-4.29,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.39,0.03,-4.28,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.37,0.03,-4.29,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.33,0.03,-4.33,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.3,0.03,-4.35,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.26,0.03,-4.35,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.22,0.03,-4.34,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.26,0.03,-4.33,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.27,0.03,-4.31,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.31,0.03,-4.3,671,598,679,606,
23:14.5,140,0,0.00-0.26,36.3,0.03,-4.31,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.25,0.03,-4.31,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.25,0.03,-4.35,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.25,0.03,-4.37,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.23,0.03,-4.34,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.24,0.03,-4.32,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.25,0.03,-4.36,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.24,0.03,-4.42,670,598,679,607,
23:14.5,140,0,0.00-0.26,36.2,0.03,-4.48,670,598,679,607,
23:14.6,140,0,0.00-0.26,36.16,0.03,-4.55,670,598,679,607,
23:14.6,140,0,0.00-0.26,36.13,0.03,-4.6,670,598,679,607,
23:14.6,140,0,0.00-0.26,36.16,0.03,-4.62,670,598,679,607,
23:14.6,140,0,0.00-0.26,36.22,0.03,-4.61,670,598,679,607,
23:14.6,140,0,0.00-0.26,33.66,0.03,-4.23,668,601,676,609,
23:14.6,130,0,0.00-0.26,33.79,0.03,-4.24,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.86,0.03,-4.25,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.78,0.03,-4.2,668,601,676,609,
23:14.6,130,0,0.00-0.26,33.81,0.03,-4.23,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.96,0.03,-4.28,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.99,0.03,-4.35,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.88,0.03,-4.32,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.84,0.03,-4.23,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.88,0.03,-4.23,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.84,0.03,-4.23,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.85,0.03,-4.25,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.83,0.03,-4.29,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.82,0.03,-4.3,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.8,0.03,-4.3,668,600,677,609,
23:14.6,130,0,0.00-0.26,33.82,0.03,-4.26,668,600,677,609,
23:14.7,130,0,0.00-0.26,33.83,0.03,-4.2,668,600,677,609,
23:14.7,130,0,0.00-0.26,33.81,0.03,-4.18,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.81,0.03,-4.15,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.85,0.03,-4.09,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.89,0.03,-4.07,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.95,0.03,-4.02,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.96,0.03,-3.99,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.92,0.03,-3.98,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.89,0.03,-4,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.91,0.03,-4.03,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.89,0.03,-4.1,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.87,0.03,-4.12,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.89,0.03,-4.1,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.88,0.03,-4.05,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.83,0.03,-4.02,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.77,0.03,-4.04,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.72,0.03,-4.11,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.68,0.03,-4.13,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.64,0.03,-4.12,668,601,676,609,
23:14.7,130,0,0.00-0.26,33.61,0.03,-4.11,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.6,0.03,-4.11,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.61,0.03,-4.11,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.61,0.03,-4.12,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.61,0.03,-4.12,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.63,0.03,-4.14,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.61,0.03,-4.11,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.6,0.03,-4.12,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.62,0.03,-4.17,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.62,0.03,-4.17,668,601,676,609,
23:14.8,130,0,0.00-0.26,33.65,0.03,-4.22,668,601,676,609,
23:14.8,130,0,0.00-0.26,31.08,0.03,-3.93,666,603,674,611,
23:14.8,120,0,0.00-0.26,31.11,0.03,-3.96,666,603,674,611,
23:14.8,120,0,0.00-0.26,31.07,0.03,-3.94,666,603,674,611,
23:14.8,120,0,0.00-0.26,31.07,0.03,-3.92,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.09,0.03,-3.88,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.09,0.03,-3.85,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.1,0.03,-3.84,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.11,0.03,-3.81,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.15,0.03,-3.79,666,604,673,611,
23:14.8,120,0,0.00-0.26,31.21,0.03,-3.77,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.23,0.03,-3.76,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.24,0.03,-3.77,666,603,674,611,
23:14.9,120,0,0.00-0.26,31.25,0.03,-3.76,666,603,674,611,
23:14.9,120,0,0.00-0.26,31.21,0.03,-3.76,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.22,0.03,-3.73,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.24,0.03,-3.69,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.23,0.03,-3.65,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.21,0.03,-3.65,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.18,0.03,-3.67,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.18,0.03,-3.67,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.18,0.03,-3.67,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.22,0.03,-3.65,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.25,0.03,-3.63,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.24,0.03,-3.61,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.25,0.03,-3.54,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.22,0.03,-3.53,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.18,0.03,-3.5,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.15,0.03,-3.52,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.1,0.03,-3.51,666,604,673,611,
23:14.9,120,0,0.00-0.26,31.07,0.03,-3.52,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.04,0.03,-3.54,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.05,0.03,-3.57,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.04,0.03,-3.57,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.05,0.03,-3.57,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.05,0.03,-3.56,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.07,0.03,-3.58,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.07,0.03,-3.6,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.06,0.03,-3.64,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.04,0.03,-3.65,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.03,0.03,-3.67,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.01,0.03,-3.69,666,604,673,611,
23:15.0,120,0,0.00-0.26,31.02,0.03,-3.69,666,604,673,611,
23:15.0,120,0,0.00-0.26,31,0.03,-3.68,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.97,0.03,-3.66,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.98,0.03,-3.66,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.99,0.03,-3.7,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.97,0.03,-3.7,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.92,0.03,-3.74,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.88,0.03,-3.75,666,604,673,611,
23:15.0,120,0,0.00-0.26,30.85,0.03,-3.78,666,604,673,611,
23:15.1,120,0,0.00-0.26,30.8,0.03,-3.77,666,604,673,611,
23:15.1,120,0,0.00-0.26,30.81,0.03,-3.74,666,604,673,611,
23:15.1,120,0,0.00-0.26,30.85,0.03,-3.72,666,604,673,611,
23:15.1,120,0,0.00-0.26,30.89,0.03,-3.7,666,604,673,611,
23:15.1,120,0,0.00-0.26,28.33,0.03,-3.39,663,607,670,614,
23:15.1,110,0,0.00-0.26,28.35,0.03,-3.4,663,607,670,614,
23:15.1,110,0,0.00-0.26,28.39,0.03,-3.42,663,607,670,614,
23:15.1,110,0,0.00-0.26,28.44,0.03,-3.44,663,607,670,614,
23:15.1,110,0,0.00-0.26,28.48,0.03,-3.45,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.49,0.03,-3.45,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.52,0.03,-3.45,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.58,0.03,-3.43,664,606,671,613,
23:15.1,110,0,0.00-0.26,28.58,0.03,-3.45,664,606,671,613,
23:15.1,110,0,0.00-0.26,28.57,0.03,-3.47,664,606,671,613,
23:15.1,110,0,0.00-0.26,28.55,0.03,-3.46,664,606,671,613,
23:15.1,110,0,0.00-0.26,28.55,0.03,-3.45,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.52,0.03,-3.41,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.52,0.03,-3.37,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.52,0.03,-3.37,664,607,670,613,
23:15.1,110,0,0.00-0.26,28.5,0.03,-3.35,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.47,0.03,-3.35,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.44,0.03,-3.3,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.45,0.03,-3.28,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.42,0.03,-3.27,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.41,0.03,-3.28,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.4,0.03,-3.25,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.4,0.03,-3.25,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.42,0.03,-3.22,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.44,0.03,-3.23,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.43,0.03,-3.27,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.41,0.03,-3.29,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.41,0.03,-3.3,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.4,0.03,-3.32,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.39,0.03,-3.36,664,607,670,613,
23:15.2,110,0,0.00-0.26,28.36,0.03,-3.4,663,607,670,614,
23:15.2,110,0,0.00-0.26,28.36,0.03,-3.42,663,607,670,614,
23:15.2,110,0,0.00-0.26,28.29,0.03,-3.39,663,607,670,614,
23:15.2,110,0,0.00-0.26,28.27,0.03,-3.39,663,607,670,614,
23:15.2,110,0,0.00-0.26,28.25,0.03,-3.38,663,607,670,614,
23:15.2,110,0,0.00-0.26,28.26,0.03,-3.35,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.27,0.03,-3.35,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.27,0.03,-3.36,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.29,0.03,-3.37,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.3,0.03,-3.38,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.31,0.03,-3.39,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.28,0.03,-3.41,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.27,0.03,-3.4,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.28,0.03,-3.4,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.31,0.03,-3.4,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.32,0.03,-3.43,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.33,0.03,-3.44,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.3,0.03,-3.46,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.29,0.03,-3.48,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.29,0.03,-3.5,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.28,0.03,-3.51,663,607,670,614,
